Time Serie,EU/US,SWD/US
2019-07-01,0.8844,9.3364
2019-07-02,0.8849,9.3219
2019-07-03,0.8869,9.3155
2019-07-04,ND,ND
2019-07-05,0.8916,9.4413
2019-07-08,0.8922,9.4618
2019-07-09,0.8921,9.4701
2019-07-10,0.8881,9.4105
2019-07-11,0.888,9.3845
2019-07-12,0.8886,9.3763
2019-07-15,0.8881,9.3568
2019-07-16,0.8919,9.3801
2019-07-17,0.8903,9.3537
2019-07-18,0.8906,9.351
2019-07-19,0.8913,9.3764
2019-07-22,0.8917,9.4079
2019-07-23,0.8964,9.4649
2019-07-24,0.8976,9.4284
2019-07-25,0.8964,9.439
2019-07-26,0.8992,9.4974
2019-07-29,0.8975,9.4853
2019-07-30,0.897,9.5678
2019-07-31,0.8985,9.5929
2019-08-01,0.904,9.6492
2019-08-02,0.8999,9.6397
2019-08-05,0.8931,9.6109
2019-08-06,0.8932,9.588
2019-08-07,0.89,9.6311
2019-08-08,0.8921,9.5777
2019-08-09,0.8911,9.5384
2019-08-12,0.8919,9.5709
2019-08-13,0.8943,9.5513
2019-08-14,0.8973,9.6326
2019-08-15,0.9004,9.6393
2019-08-16,0.9016,9.6643
2019-08-19,0.9012,9.6668
2019-08-20,0.9016,9.7057
2019-08-21,0.9011,9.6202
2019-08-22,0.9018,9.6641
2019-08-23,0.897,9.6278
2019-08-26,0.8999,9.6712
2019-08-27,0.9014,9.6623
2019-08-28,0.9022,9.719
2019-08-29,0.9042,9.7695
2019-08-30,0.91,9.8277
2019-09-02,ND,ND
2019-09-03,0.9117,9.8378
2019-09-04,0.907,9.7519
2019-09-05,0.906,9.6796
2019-09-06,0.9056,9.6179
2019-09-09,0.9045,9.6489
2019-09-10,0.9056,9.6885
2019-09-11,0.909,9.6871
2019-09-12,0.903,9.6312
2019-09-13,0.903,9.6095
2019-09-16,0.9086,9.6649
2019-09-17,0.9039,9.6711
2019-09-18,0.9041,9.6955
2019-09-19,0.9053,9.7018
2019-09-20,0.9088,9.7313
2019-09-23,0.9098,9.7217
2019-09-24,0.9092,9.6905
2019-09-25,0.9133,9.7538
2019-09-26,0.9142,9.757
2019-09-27,0.9139,9.8006
2019-09-30,0.917,9.8307
2019-10-01,0.9147,9.8791
2019-10-02,0.9132,9.8791
2019-10-03,0.9098,9.8375
2019-10-04,0.9112,9.8512
2019-10-07,0.9104,9.8999
2019-10-08,0.9133,9.9471
2019-10-09,0.9109,9.9576
2019-10-10,0.9076,9.8406
2019-10-11,0.9059,9.8406
2019-10-14,ND,ND
2019-10-15,0.9061,9.7916
2019-10-16,0.9029,9.7807
2019-10-17,0.8986,9.7088
2019-10-18,0.8965,9.6665
2019-10-21,0.8973,9.629
2019-10-22,0.8978,9.6328
2019-10-23,0.8994,9.6592
2019-10-24,0.9011,9.6481
2019-10-25,0.9024,9.6901
2019-10-28,0.9014,9.7045
2019-10-29,0.8995,9.7176
2019-10-30,0.899,9.6903
2019-10-31,0.8965,9.6334
2019-11-01,0.8953,9.5639
2019-11-04,0.8973,9.603
2019-11-05,0.9033,9.6698
2019-11-06,0.9029,9.6179
2019-11-07,0.9054,9.6369
2019-11-08,0.9075,9.7095
2019-11-11,ND,ND
2019-11-12,0.9077,9.71
2019-11-13,0.9088,9.7303
2019-11-14,0.9078,9.6964
2019-11-15,0.9053,9.6467
2019-11-18,0.9026,9.6139
2019-11-19,0.9029,9.6399
2019-11-20,0.9039,9.6334
2019-11-21,0.9036,9.6344
2019-11-22,0.9067,9.6235
2019-11-25,0.9083,9.6468
2019-11-26,0.9081,9.5976
2019-11-27,0.9089,9.5794
2019-11-28,ND,ND
2019-11-29,0.9075,9.57
2019-12-02,0.9029,9.5384
2019-12-03,0.9018,9.5254
2019-12-04,0.9029,9.5217
2019-12-05,0.9006,9.4811
2019-12-06,0.9048,9.4929
2019-12-09,0.9036,9.5292
2019-12-10,0.9017,9.4971
2019-12-11,0.9016,9.4401
2019-12-12,0.8997,9.406
2019-12-13,0.8986,9.4002
2019-12-16,0.8977,9.3699
2019-12-17,0.897,9.3754
2019-12-18,0.8998,9.4203
2019-12-19,0.8986,9.4211
2019-12-20,0.9029,9.4111
2019-12-23,0.9016,9.4295
2019-12-24,0.9022,9.4133
2019-12-25,ND,ND
2019-12-26,0.9007,9.4108
2019-12-27,0.8949,9.3405
2019-12-30,0.8915,9.3145
2019-12-31,0.8907,9.3425
